,cluster,journal_id,journal_title,pap_id,pap_title,distance
7,3,11429,BMC Immunology,7127100,Combined TLR2 and TLR4 ligation in the context of bacterial or helminth extracts in human monocyte derived dendritic cells: molecular correlates for Th1/Th2 polarization,[[0.334112853508]]
7,3,11429,BMC Immunology,7127200,Transcription factor network downstream of protease activated receptors (PARs) modulating mouse bladder inflammation,[[0.188997542846]]
7,7,11429,BMC Immunology,7127300,Peptide binding characteristics of the non-classical class Ib MHC molecule HLA-E assessed by a recombinant random peptide approach,[[0.25091962466]]
2,14,11430,BMC Infectious Diseases,7127400,The burden of nosocomial <it>staphylococcus aureus</it> bloodstream infection in South Korea: a prospective hospital-based nationwide study,[[0.292868046015]]
2,6,11430,BMC Infectious Diseases,7127500,Initiating the antiretroviral therapy in treatment-na&#239;ve patients,[[0.2478402916]]
2,14,11430,BMC Infectious Diseases,7127600,The seroprevalence of hepatitis E virus infection in the preselected population from Romania: a hospital survey,[[0.159167075601]]
4,14,11430,BMC Infectious Diseases,7127700,Association between cigarette smoking and the vaginal microbiota: a pilot study,[[0.448916103145]]
2,16,11430,BMC Infectious Diseases,7127800,Empirical antifungal therapy with an echinocandin in critically-ill patients: prospective evaluation of a pragmatic Candida score-based strategy in one medical ICU,[[0.305807568474]]
2,14,11430,BMC Infectious Diseases,7127900,Association between adherence to an antimicrobial stewardship program and mortality among hospitalised cancer patients with febrile neutropaenia: a prospective cohort study,[[0.278373077925]]
3,14,11430,BMC Infectious Diseases,7128000,Transcriptional and translational analysis of subsequent infection with <it>Staphylococcus aureus</it> and <it>Proteus mirabilis</it> in <it>Caenorhabditis elegans</it>,[[0.42810650606]]
7,14,11430,BMC Infectious Diseases,7128100,Tenofovir induced renal damage is associated with activation of NF-&#954;B inflammatory signaling pathway and PARP overactivation,[[0.342566090657]]
4,6,11430,BMC Infectious Diseases,7128200,Optimizing HIV treatment through point-of-care CD4 testing &#8211; ACHAP Botswana community-based pilot,[[0.244200449671]]
7,14,11430,BMC Infectious Diseases,7128300,Interleukin 32&#947; (IL-32&#947;) is highly expressed in cutaneous and mucosal lesions of American Tegumentary Leishmaniasis patients: association with tumor necrosis factor (TNF) and IL-10,[[0.183020202683]]
3,14,11430,BMC Infectious Diseases,7128400,How do hospital professionals involved in a randomised controlled trial perceive the value of genotyping vs. PCR-ribotyping for control of hospital acquired <it>C. difficile</it> infections?,[[0.107620976448]]
4,6,11430,BMC Infectious Diseases,7128500,Tuberculosis burden in China: a high prevalence of pulmonary tuberculosis in household contacts with and without symptoms,[[0.476375715592]]
2,14,11430,BMC Infectious Diseases,7128600,The evolution and therapy aspects in multiple organ dysfunction sepsis,[[0.287349075373]]
2,6,11430,BMC Infectious Diseases,7128700,Human immunodeficiency virus coinfection with drug-resistant <it>Mycobacterium tuberculosis</it>,[[0.205042435516]]
4,23,11430,BMC Infectious Diseases,7128800,Cost of illness for cholera in a high risk urban area in Bangladesh: an analysis from household perspective,[[0.242755210698]]
3,14,11430,BMC Infectious Diseases,7128900,Influence of pre- and post-usage flushing frequencies on bacterial water quality of non-touch water fittings,[[0.106271782975]]
4,15,11430,BMC Infectious Diseases,7129000,Infection with hepatitis B and C virus in Europe: a systematic review of prevalence and cost-effectiveness of screening,[[0.306507142973]]
2,16,11430,BMC Infectious Diseases,7129100,Pulmonary actinomycosis during the first decade of 21st century: cases of 94 patients,[[0.393822813936]]
4,6,11430,BMC Infectious Diseases,7129200,Overt diabetes mellitus among newly diagnosed Ugandan tuberculosis patients: a cross sectional study,[[0.449130233853]]
4,6,11430,BMC Infectious Diseases,7129300,Evaluation of Xpert MTB/RIF and MODS assay for the diagnosis of pediatric tuberculosis,[[0.443090809556]]
4,6,11430,BMC Infectious Diseases,7129400,"Prevalence of smear positive pulmonary tuberculosis among prisoners in North Gondar Zone Prison, northwest Ethiopia",[[0.424960975071]]
4,6,11430,BMC Infectious Diseases,7129500,Associated factors for treatment delay in pulmonary tuberculosis in HIV-infected individuals: a nested case-control study,[[0.5290428276]]
2,23,11430,BMC Infectious Diseases,7129600,"Population-based cohort study of outpatients with pneumonia: rationale, design and baseline characteristics",[[0.274591976477]]
2,6,11430,BMC Infectious Diseases,7129700,Optimal timing for initiation of antiretroviral therapy: a prospective study on treatment naive HIV patients,[[0.408184922347]]
4,20,11430,BMC Infectious Diseases,7129800,Influenza vaccination of healthcare workers in acute-care hospitals: a case-control study of its effect on hospital-acquired influenza among patients,[[0.430867270053]]
2,14,11430,BMC Infectious Diseases,7129900,"International travel and the risk of hospitalization with non-typhoidal <it>Salmonella </it>bacteremia. A Danish population-based cohort study, 1999-2008",[[0.234602921117]]
4,6,11430,BMC Infectious Diseases,7130000,"Severe morbidity and mortality in untreated HIV-infected children in a paediatric care programme in Abidjan, C&#244;te d'Ivoire, 2004-2009",[[0.412912517378]]
4,23,11430,BMC Infectious Diseases,7130100,Economic burden of vulvar and vaginal intraepithelial neoplasia: retrospective cost study at a German dysplasia centre,[[0.279469860982]]
2,14,11430,BMC Infectious Diseases,7130200,Identification of losses to follow-up in a community-based antiretroviral therapy clinic in South Africa using a computerized pharmacy tracking system,[[0.178340137148]]
4,14,11430,BMC Infectious Diseases,7130300,Diarrhoea in a large prospective cohort of European travellers to resource-limited destinations,[[0.162530133246]]
2,14,11430,BMC Infectious Diseases,7130400,Molecular characterization of <it>Staphylococcus aureus </it>isolates causing skin and soft tissue infections (SSTIs),[[0.594058785989]]
4,20,11430,BMC Infectious Diseases,7130500,"Seasonal influenza risk in hospital healthcare workers is more strongly associated with household than occupational exposures: results from a prospective cohort study in Berlin, Germany, 2006/07",[[0.533623370994]]
4,14,11430,BMC Infectious Diseases,7130600,Leptospirosis in the Asia Pacific region,[[0.158673077889]]
4,6,11430,BMC Infectious Diseases,7130700,"What do young adults know about the HIV/AIDS epidemic? Findings from a population based study in Karachi, Pakistan",[[0.404051155319]]
2,14,11430,BMC Infectious Diseases,7130800,Impact of Empiric Antimicrobial Therapy on Outcomes in Patients with <it>Escherichia coli </it>and <it>Klebsiella pneumoniae </it>Bacteremia: A Cohort Study,[[0.319586985565]]
2,14,11430,BMC Infectious Diseases,7130900,Toward an operative diagnosis in sepsis: a latent class approach,[[0.739444587335]]
4,29,11430,BMC Infectious Diseases,7131000,Characteristics and management of HIV-1-infected pregnant women enrolled in a randomised trial: differences between Europe and the USA,[[0.338332041679]]
2,24,11430,BMC Infectious Diseases,7131100,Bloodstream infection following 217 consecutive systemic-enteric drained pancreas transplants,[[0.560358352892]]
3,14,11430,BMC Infectious Diseases,7131200,An outbreak of <it>Streptococcus equi </it>subspecies <it>zooepidemicus </it>associated with consumption of fresh goat cheese,[[0.149762680563]]
2,6,11430,BMC Infectious Diseases,7131300,High frequency of Fredrickson's phenotypes IV and IIb in Brazilians infected by human immunodeficiency virus,[[0.358733552156]]
3,14,11430,BMC Infectious Diseases,7131400,"Association of <it>Atopobium vaginae</it>, a recently described metronidazole resistant anaerobe, with bacterial vaginosis",[[0.145678341062]]
4,23,11432,BMC Medical Education,7135100,Medical student selection criteria as predictors of intended rural practice following graduation,[[0.280188249151]]
4,23,11432,BMC Medical Education,7135200,Study protocol for improving asthma outcomes through cross-cultural communication training for physicians: a randomized trial of physician training,[[0.502708511668]]
4,23,11432,BMC Medical Education,7135300,Cultural competency of health-care providers in a Swiss University Hospital: self-assessed cross-cultural skillfulness in a cross-sectional study,[[0.229023419447]]
3,14,11432,BMC Medical Education,7135400,The confidence of speech-language pathology students regarding communicating with people with aphasia,[[0.169943583771]]
3,14,11432,BMC Medical Education,7135500,Non-cognitive characteristics predicting academic success among medical students in Sri Lanka,[[0.188288902534]]
4,23,11432,BMC Medical Education,7135600,Developing an online learning community for mental health professionals and service users: a discursive analysis,[[0.236541315734]]
3,14,11432,BMC Medical Education,7135700,Communication and proximity effects on outcomes attributable to sense of presence in distance bioinformatics education,[[0.259093877118]]
4,23,11432,BMC Medical Education,7135800,A curriculum to teach medical students to care for people with disabilities: development and initial implementation,[[0.22116465724]]
4,23,11432,BMC Medical Education,7135900,Factors affecting medical students in formulating their specialty preferences in Jordan,[[0.274281163733]]
3,14,11432,BMC Medical Education,7136000,Relationship between resident workload and self-perceived learning on inpatient medicine wards: a longitudinal study,[[0.35386824897]]
3,14,11432,BMC Medical Education,7136100,What can we learn from facilitator and student perceptions of facilitation skills and roles in the first year of a problem-based learning curriculum?,[[0.262097847662]]
6,9,11434,BMC Medical Genetics,7136700,Exome sequencing helped the fine diagnosis of two siblings afflicted with atypical Timothy syndrome (TS2),[[0.272365529283]]
3,14,11434,BMC Medical Genetics,7136800,Lack of significant association between mutations of <it>KCNJ10</it> or <it>FOXI1</it> and <it>SLC26A4</it> mutations in pendred syndrome/enlarged vestibular aqueducts,[[0.13881720669]]
6,9,11434,BMC Medical Genetics,7136900,"Cross-pollination of research findings, although uncommon, may accelerate discovery of human disease genes",[[0.217982622027]]
6,9,11434,BMC Medical Genetics,7137000,A genome wide association study of pulmonary tuberculosis susceptibility in Indonesians,[[0.553049287618]]
6,9,11434,BMC Medical Genetics,7137100,Novel variants in the <it>PRDX6 </it>Gene and the risk of Acute Lung Injury following major trauma,[[0.344511685113]]
2,14,11434,BMC Medical Genetics,7137200,Frameshift mutation hotspot identified in Smith-Magenis syndrome: case report and review of literature,[[0.197053789763]]
6,9,11434,BMC Medical Genetics,7137300,Identification of a deep intronic mutation in the COL6A2 gene by a novel custom oligonucleotide CGH array designed to explore allelic and genetic heterogeneity in collagen VI-related myopathies,[[0.258526939404]]
3,14,11434,BMC Medical Genetics,7137400,Genome-wide association reveals three SNPs associated with sporadic amyotrophic lateral sclerosis through a two-locus analysis,[[0.209569899914]]
0,11,11434,BMC Medical Genetics,7137500,SIRT1 genetic variants associate with the metabolic response of Caucasians to a controlled lifestyle intervention &#8211; the TULIP Study,[[0.172879316234]]
6,14,11434,BMC Medical Genetics,7137600,"FTO gene SNPs associated with extreme obesity in cases, controls and extremely discordant sister pairs",[[0.438926778547]]
4,23,11434,BMC Medical Genetics,7137700,INSIG-2 promoter polymorphism and obesity related phenotypes: association study in 1428 members of 248 families,[[0.572191372705]]
6,14,11434,BMC Medical Genetics,7137800,Mutational analysis of the <it>PITX2 </it>coding region revealed no common cause for transposition of the great arteries (dTGA),[[0.200914161597]]
